AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,Zenith,AlbedoDaily,Ppv1,PrealL1,PrealL2,PrealL3,EMS_total_load,Day sin,Day cos,Week sin,Week cos,Year sin,Year cos,SinZenith,SinAzimuth
24.55,-95.0,0.0,8.75,87.5,976.0,716.0,803.5,802.5,1084.0,11.8,36.7,826.4,42.5,0.14,33880.0,1800.0,2660.0,240.0,4700.0,0.5000000000045688,-0.8660254037818009,0.9555728057865314,0.2947551744096379,0.9398677824888592,0.3415385065252154,-0.996086503119594,-0.683261714736121
27.9,-97.0,0.0,6.3,93.0,1014.0,896.0,989.0,988.0,1114.0,12.2,25.45,826.4,27.5,0.14,42270.0,970.0,2690.0,210.0,3870.0,0.2588190451127146,-0.9659258262863368,0.9659258262888126,0.25881904510347503,0.9401123498096724,0.3408647381811974,0.6992400316550977,-0.3796077390275217
29.85,-103.5,0.0,4.65,90.5,1038.0,1010.5,1101.5,1100.5,1129.5,12.85,20.25,825.75,13.0,0.14,4530.0,960.0,2600.0,200.0,3760.0,1.2793406271656914e-12,-1.0,0.9749279121818986,0.2225209339559859,0.9403564341224244,0.3401907947087318,0.4201670368266409,-0.17170249351277814
30.8,148.0,0.0,4.1,88.5,1044.5,1041.5,1130.5,1129.0,1131.5,13.65,18.45,824.65,4.0,0.14,4970.0,1200.0,2770.0,300.0,4270.0,-0.258819045096187,-0.9659258262907654,0.9825664732335971,0.18591160716128174,0.9406000353017103,0.3395166764540754,-0.7568024953079282,-0.3383333943242765
30.8,100.5,0.0,3.95,92.0,1027.0,979.0,1071.0,1070.0,1121.0,14.65,18.25,823.55,17.5,0.14,7770.0,3460.0,3200.0,270.0,6930.0,-0.49999999998975053,-0.8660254037903562,0.9888308262250315,0.14904226617681848,0.9408431532223734,0.33884238376357445,-0.9756260054681576,-0.030959966783271346
29.75,96.0,3.95,4.65,165.0,860.5,728.0,893.0,892.0,1043.0,16.8,20.4,822.45,32.5,0.14,5170.0,930.0,3210.0,250.0,4390.0,-0.7071067811847366,-0.7071067811883585,0.993712209893318,0.11196447610263853,0.9410857877595055,0.3381679169836651,0.8838704235458307,0.9835877454343449
28.45,94.0,4.1,6.2,146.5,809.0,546.0,692.0,691.5,992.0,18.15,24.5,822.6,47.5,0.14,3850.0,770.0,2090.0,240.0,3100.0,-0.8660254037805192,-0.5000000000067887,0.9972037971810577,0.07473009358805922,0.9413279387884463,0.3374932764608728,-0.36730534913419133,-0.24525198546765434
26.4,94.0,0.0,7.75,72.5,849.5,395.0,468.0,467.0,972.0,18.8,30.6,822.8,62.5,0.14,4860.0,2100.0,2170.0,290.0,4560.0,-0.9659258262856735,-0.25881904511519055,0.9993007047883868,0.03739119427664009,0.9415696061848035,0.3368184625417588,-0.32579555541456173,-0.24525198546765434
23.85,94.0,0.0,8.85,51.0,627.5,139.5,190.5,189.5,601.5,18.7,38.4,823.0,77.5,0.14,7100.0,3220.0,3000.0,300.0,6520.0,-1.0,-3.84268477876021e-12,1.0,-1.0101788060735613e-12,0.9418107898243755,0.33614347557313395,0.862311240157329,-0.24525198546765434
20.6,94.0,8.05,7.95,0.0,0.0,0.0,0.0,0.0,0.0,17.95,44.2,823.5,92.5,0.14,0.0,6510.0,3560.0,590.0,10660.0,-0.9659258262914289,0.258819045093711,0.9993007047884472,-0.0373911942750236,0.9420514895832669,0.33546831590173753,-0.9843792971250844,-0.24525198546765434
18.45,94.0,40.2,6.9,0.0,0.0,0.0,0.0,0.0,0.0,17.2,46.8,824.1,107.5,0.14,0.0,10680.0,3980.0,1040.0,15700.0,-0.8660254037843619,0.5000000000001329,0.9972037971811785,-0.07473009358644613,0.9422917053378118,0.334792983874451,0.6333308672314487,-0.24525198546765434
17.8,95.0,23.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,18.1,50.0,824.55,122.5,0.14,-4890.901335291681,2895.5823210875783,1334.90195758584,558.761404730976,4789.245683404313,-0.707106781190171,0.707106781182924,0.9937122098930918,-0.11196447610464619,0.942531436964593,0.33411747983824436,0.0221116877728314,0.683261714736121
18.0,96.0,31.2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,18.5,47.2,825.15,137.0,0.14,-4723.615664972458,2895.582321088319,1334.901957586542,558.761404730142,4789.245683405595,-0.5000000000090086,0.8660254037792375,0.9888308262252725,-0.14904226617521893,0.9427706843404415,0.33344180414017605,-0.9425144545582509,0.9835877454343449
17.55,99.5,26.7,6.95,0.0,0.0,0.0,0.0,0.0,0.0,18.9,49.65,825.6,152.0,0.14,-4143.495351494057,2895.5823210873896,1334.9019575855284,558.7614047312716,4789.245683403875,-0.2588190451036105,0.9659258262887763,0.9825664732332215,-0.18591160716326688,0.943009447342438,0.33276595712739265,0.933320523748862,-0.857795346373455
17.1,110.0,14.3,7.75,0.0,0.0,0.0,0.0,0.0,0.0,18.95,54.1,825.5,166.5,0.14,-4263.187805673224,2895.582321085967,1334.9019575844288,558.7614047326995,4789.245683401578,-6.406028930354729e-12,1.0,0.974927912181449,-0.2225209339579556,0.9432477258479112,0.3320899391471288,0.004410625958475234,-0.044242678085070965
16.35,-155.5,26.9,8.65,0.0,0.0,0.0,0.0,0.0,0.0,18.65,60.45,824.9,174.5,0.14,3064.566539727384,2895.582321084425,1334.9019575839004,558.7614047337499,4789.245683399529,0.258819045091235,0.9659258262920923,0.9659258262892313,-0.2588190451019125,0.9434855197344393,0.331413750546707,-0.9899903695023021,0.9999609596895538
15.7,-104.5,31.55,9.2,0.0,0.0,0.0,0.0,0.0,0.0,18.05,65.15,824.1,162.5,0.14,1089.0168292694725,2895.582321084254,1334.9019575825976,558.7614047347331,4789.245683398457,0.499999999997913,0.8660254037856435,0.9555728057859358,-0.2947551744115685,0.9437228288798493,0.33073739167353733,-0.7596781115193113,0.7362029185702026
15.1,-98.0,29.95,8.8,0.0,0.0,0.0,0.0,0.0,0.0,18.2,66.1,824.2,147.5,0.14,499.3133368822746,2895.5823210855137,1334.9019575829736,558.7614047338927,4789.245683400088,0.7071067811811115,0.7071067811919836,0.9438833303089019,-0.33027906195363993,0.943959653162217,0.3300608628751174,0.15423655808285816,0.5733818719904229
14.75,-96.0,6.4,9.15,0.0,0.0,0.0,0.0,0.0,0.0,18.35,69.15,824.35,132.5,0.14,156.22714104584884,2895.582321085522,1334.9019575840478,558.761404733186,4789.245683400883,0.8660254037779559,0.5000000000112285,0.9308737486443114,-0.3653410243661222,0.9441959924598677,0.3293841644990321,0.5253348137263215,-0.9835877454343449
14.4,-94.5,29.25,9.65,0.0,0.0,0.0,0.0,0.0,0.0,18.5,72.95,824.8,117.5,0.14,834.6928525039693,2895.5823210854674,1334.9019575842306,558.7614047331224,4789.245683400995,0.9659258262881129,0.2588190451060865,0.9165622558695636,-0.39989202432068666,0.9444318466513758,0.3287072968929534,-0.9524175744665119,-0.24955471330524379
14.3,-94.0,20.1,10.35,0.0,0.0,0.0,0.0,0.0,0.0,18.3,77.05,825.3,102.5,0.14,1006.814610834117,2895.582321084984,1334.9019575859581,558.7614047322256,4789.245683401748,1.0,8.969373081949248e-12,0.900968867902975,-0.43388373911640365,0.9446672156155647,0.3280302604046404,0.9217454249067293,0.24525198546765434
14.45,-94.0,25.5,10.9,19.0,0.0,0.0,19.0,19.0,19.0,17.75,79.05,825.5,87.5,0.14,1731.8340400500456,2895.5823210844414,1334.901957586496,558.7614047321492,4789.24568340158,0.9659258262889894,-0.25881904510281506,0.8841153935045895,-0.46726862827310045,0.9449020992315259,0.3273530553818851,-0.44806014160260915,0.24525198546765434
17.35,-93.0,10.0,11.4,109.0,463.0,141.5,250.0,249.5,632.0,17.15,68.2,826.05,72.5,0.14,2625.0,3150.0,2600.0,300.0,6050.0,0.8660254037869253,-0.4999999999956931,0.8660254037837545,-0.500000000001185,0.9451364973785444,0.32667568217272724,-0.2409736772881011,0.9482821412699473
21.25,-94.0,0.0,10.85,74.0,897.5,480.0,554.0,553.5,1012.0,15.75,51.25,826.3,57.5,0.14,12840.0,2790.0,2930.0,330.0,6050.0,0.7071067811937961,-0.7071067811792989,0.8467241992287868,-0.5320320765145367,0.9453704099362105,0.3259981411251318,0.8141897215084345,0.24525198546765434
24.35,-94.0,0.0,9.75,80.0,975.5,717.0,797.0,796.0,1075.0,15.6,39.45,826.4,42.5,0.14,33480.0,2060.0,3500.0,300.0,5860.0,0.5000000000008461,-0.8660254037839501,0.8262387743157807,-0.5633200580639361,0.9456038367843452,0.3253204325872039,-0.996086503119594,0.24525198546765434
27.6,-96.0,0.0,8.15,82.0,1017.0,899.5,982.0,981.0,1106.0,15.85,29.45,826.2,27.5,0.14,41570.0,1510.0,1570.0,360.0,3440.0,0.25881904510856246,-0.9659258262874494,0.8045977797678162,-0.5938201855719464,0.9458367778030192,0.3246425569071344,0.6992400316550977,-0.9835877454343449
30.05,-102.5,0.0,7.25,88.5,1029.0,1002.5,1091.0,1090.5,1118.5,16.6,24.0,825.45,13.0,0.14,42890.0,1280.0,900.0,400.0,2580.0,1.1532717233543766e-11,-1.0,0.781831482468409,-0.6234898018582581,0.946069232872553,0.3239645144332003,0.4201670368266409,-0.9217454249067293
31.0,145.0,0.0,6.5,93.0,1028.0,1025.5,1118.5,1117.5,1120.0,17.45,21.55,824.6,4.0,0.14,5830.0,3540.0,1060.0,400.0,5000.0,-0.25881904510033904,-0.9659258262896528,0.7579717231449854,-0.6522874112786644,0.9463012018735161,0.3232863055137642,-0.7568024953079282,0.4677451620451334
29.55,98.5,0.0,5.9,90.0,1019.5,972.0,1062.0,1061.0,1111.5,18.0,22.45,823.8,17.5,0.14,5830.0,3590.0,1080.0,300.0,4970.0,-0.49999999999347317,-0.8660254037882069,0.7330518718309121,-0.6801727377697492,0.9465326846867286,0.3226079304972742,-0.9756260054681576,-0.8959776404338033
29.9,95.0,0.0,3.35,87.0,1001.0,844.5,931.0,930.0,1098.0,15.85,18.35,822.75,32.5,0.14,5350.0,3080.0,1100.0,300.0,4480.0,-0.7071067811774864,-0.7071067811956087,0.7071067811867395,-0.7071067811863555,0.9467636811932597,0.32192938973226376,0.8838704235458307,0.683261714736121
28.75,94.0,2.65,5.05,124.5,860.5,581.5,706.0,705.0,1020.0,16.25,22.2,822.55,47.5,0.14,3860.0,1590.0,1210.0,280.0,3080.0,-0.8660254037826685,-0.500000000003066,0.6801727377701472,-0.7330518718305428,0.9469941912744287,0.3212506835673515,-0.36730534913419133,-0.24525198546765434
27.55,93.0,3.75,6.65,106.0,745.5,347.0,452.5,452.0,916.5,17.25,26.55,822.7,62.5,0.14,4260.0,1160.0,1940.0,370.0,3470.0,-0.9659258262867859,-0.2588190451110385,0.652287411279076,-0.7579717231446312,0.9472242148118052,0.3205718123512409,-0.32579555541456173,-0.9482821412699473
24.85,93.0,5.0,9.15,63.5,525.0,119.5,183.0,182.5,544.0,18.35,37.1,823.15,77.5,0.14,3970.0,2060.0,1050.0,290.0,3400.0,-1.0,4.558538432285665e-13,0.6234898018586826,-0.7818314824680704,0.9474537516872079,0.3198927764327205,0.862311240157329,-0.9482821412699473
20.15,93.0,64.4,9.4,0.0,0.0,0.0,0.0,0.0,0.0,19.7,49.85,824.1,92.5,0.14,0.0,6570.0,3420.0,610.0,10600.0,-0.9659258262903163,0.2588190450978631,0.5938201855723833,-0.8045977797674937,0.9476828017827065,0.3192135761606632,-0.9843792971250844,-0.9482821412699473
18.9,94.0,64.15,9.15,0.0,0.0,0.0,0.0,0.0,0.0,20.15,53.05,824.8,107.5,0.14,0.0,10250.0,6310.0,980.0,17540.0,-0.8660254037894886,0.4999999999912533,0.5633200580643848,-0.8262387743154749,0.94791136498062,0.31853421188402653,0.6333308672314487,-0.24525198546765434
18.6,94.5,48.35,8.65,0.0,0.0,0.0,0.0,0.0,0.0,19.4,52.35,825.2,122.5,0.14,0.0,6100.0,6090.0,940.0,13130.0,-0.7071067811871314,0.7071067811859636,0.5320320765149964,-0.846724199228498,0.9481394411635361,0.3178546839517982,0.0221116877728314,0.24955471330524379
18.35,96.0,45.35,7.35,0.0,0.0,0.0,0.0,0.0,0.0,19.95,48.75,825.4,137.5,0.14,0.0,4000.0,2680.0,490.0,7170.0,-0.500000000005286,0.8660254037813868,0.5000000000016553,-0.8660254037834829,0.9483670302142383,0.3171749927132119,-0.6669268310993051,0.9835877454343449
17.55,99.0,42.35,7.6,0.0,0.0,0.0,0.0,0.0,0.0,21.05,52.1,825.4,152.0,0.14,0.0,1680.0,810.0,400.0,2890.0,-0.2588190451135145,0.9659258262861226,0.4672686282735805,-0.8841153935043358,0.9485941320158148,0.31649513851742334,0.933320523748862,-0.9992068341863537
17.1,108.5,51.65,9.05,0.0,0.0,0.0,0.0,0.0,0.0,21.9,58.9,825.3,166.5,0.14,0.0,1460.0,750.0,400.0,2610.0,-2.107490308365952e-12,1.0,0.4338837391168929,-0.9009688679027394,0.9488207464515858,0.315815121713726,0.004410625958475234,0.9933886495524434
16.6,-153.5,51.9,10.05,0.0,0.0,0.0,0.0,0.0,0.0,21.75,65.15,825.05,175.0,0.14,0.0,1330.0,750.0,400.0,2480.0,0.25881904509538706,0.9659258262909798,0.3998920243211843,-0.9165622558693465,0.9490468734051221,0.3151349426514969,-0.8011345951780408,-0.42416535825174545
15.85,-103.5,28.8,10.4,0.0,0.0,0.0,0.0,0.0,0.0,21.45,70.15,824.65,162.5,0.14,0.0,1300.0,620.0,400.0,2320.0,0.49999999998903333,0.8660254037907703,0.36534102436662763,-0.930873748644113,0.9492725127602448,0.3144546016801962,-0.7596781115193113,-0.17170249351277814
15.35,-97.5,39.9,10.1,0.0,0.0,0.0,0.0,0.0,0.0,21.3,71.05,824.6,147.5,0.14,0.0,1280.0,640.0,400.0,2320.0,0.707106781184151,0.707106781188944,0.33027906195415246,-0.9438833303087226,0.9494976644010257,0.31377409914936755,0.15423655808285816,0.11040222389190282
14.85,-95.0,46.85,10.1,0.0,0.0,0.0,0.0,0.0,0.0,20.65,73.2,824.3,132.5,0.14,0.0,1290.0,610.0,400.0,2300.0,0.8660254037801052,0.5000000000075059,0.2947551744120874,-0.9555728057857757,0.949722328211787,0.3130934354086374,0.5253348137263215,-0.683261714736121
14.45,-94.0,64.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,20.05,75.5,824.8,117.5,0.14,0.0,1310.0,580.0,500.0,2390.0,0.9659258262892254,0.25881904510193443,0.258819045102437,-0.9659258262890907,0.9499465040771018,0.3124126108077151,-0.9524175744665119,0.24525198546765434
14.2,-93.0,35.15,10.35,0.0,0.0,0.0,0.0,0.0,0.0,19.3,77.45,825.35,102.5,0.14,0.0,1420.0,680.0,500.0,2600.0,1.0,4.670834459960471e-12,0.22252093395493822,-0.9749279121821377,0.9501701918817934,0.31173162569639273,0.9217454249067293,0.9482821412699473
14.35,-93.0,23.9,10.6,20.0,0.0,0.0,20.0,20.0,20.0,18.8,78.45,825.95,87.5,0.14,430.0,1370.0,3720.0,840.0,5930.0,0.9659258262916431,-0.25881904509291104,0.1859116071638004,-0.9825664732331206,0.9503933915109364,0.31105048042454464,-0.44806014160260915,0.9482821412699473
17.15,-93.0,16.85,11.4,140.0,293.0,90.0,230.0,230.0,488.5,18.6,68.9,826.3,72.5,0.14,3030.0,5680.0,3910.0,300.0,9890.0,0.866025403784776,-0.49999999999941575,0.14904226617575583,-0.9888308262251917,0.9506161028498558,0.3103691753421276,-0.2409736772881011,0.9482821412699473
21.05,-93.0,0.9,11.8,91.0,848.0,454.0,545.5,544.5,986.0,18.5,55.25,826.75,57.5,0.14,12330.0,3310.0,3920.0,370.0,7600.0,0.7071067811907565,-0.7071067811823385,0.11196447610518576,-0.993712209893031,0.9508383257841277,0.3096877107991805,0.8141897215084345,0.9482821412699473
24.45,-94.0,0.0,11.2,88.5,954.5,702.0,791.0,790.0,1064.0,18.4,43.35,826.9,42.5,0.14,30344.4444444445,1222.22222222222,833.333333333333,222.222222222222,2277.77777777778,0.5000000000097258,-0.8660254037788234,0.0747300935869876,-0.9972037971811379,0.9510600601995792,0.3090060871458241,-0.996086503119594,0.24525198546765434
27.65,-95.0,0.0,9.95,93.0,995.5,881.5,974.5,973.5,1096.0,18.4,33.15,826.35,27.5,0.14,40180.0,1660.0,960.0,300.0,2920.0,0.2588190451044104,-0.9659258262885619,0.037391194275566204,-0.9993007047884269,0.9512813059823058,0.30832430473220684,0.6992400316550977,-0.683261714736121
29.85,-100.5,0.0,8.65,94.0,1016.5,991.0,1085.0,1084.0,1111.5,18.95,26.75,825.25,12.5,0.14,19408.330384405097,2895.582321090623,1334.9019576021344,558.761404718987,4789.245683419904,7.23417861155499e-12,-1.0,1.5531653455209576e-12,-1.0,0.9515020630186012,0.30764236390872096,-0.06632189735120068,0.030959966783271346
29.95,141.5,14.55,8.1,390.0,560.0,559.5,949.5,948.5,950.0,20.45,25.55,824.5,3.5,0.14,6610.214631405892,2895.5823210965095,1334.901957607574,558.7614047125614,4789.245683430142,-0.2588190450904351,-0.9659258262923066,-0.03739119427609748,-0.999300704788407,0.9517223311950632,0.30696026502567786,-0.35078322768961984,-0.12797863787897792
27.4,97.5,37.55,8.55,607.5,51.5,49.5,657.0,657.0,660.0,21.65,30.5,823.75,17.5,0.14,2818.560045815655,2895.5823210970534,1334.901957604037,558.7614047144395,4789.245683427871,-0.4999999999971958,-0.8660254037860576,-0.07473009358751775,-0.9972037971810982,0.9519421103985232,0.3062780084335242,-0.9756260054681576,-0.11040222389190282
27.2,94.0,83.2,9.2,155.5,0.0,0.0,155.5,155.5,155.5,21.6,32.15,823.1,32.5,0.14,-3818.0831340660807,2895.5823210917574,1334.9019576025614,558.7614047178201,4789.24568342093,-0.707106781180526,-0.7071067811925691,-0.11196447610209896,-0.9937122098933788,0.9521614005160635,0.3055955944827878,0.8838704235458307,-0.24525198546765434
26.25,93.0,64.2,9.05,254.0,0.0,0.0,254.0,254.0,254.0,22.15,33.85,822.7,47.5,0.14,-2653.4668551078066,2895.58232109248,1334.9019575999152,558.7614047192608,4789.245683419835,-0.8660254037848177,-0.49999999999934336,-0.14904226617628155,-0.9888308262251124,0.9523802014350181,0.3049130235240771,-0.36730534913419133,-0.9482821412699473
24.85,93.0,3.4,10.25,109.5,720.0,333.0,442.5,441.5,895.0,22.9,39.7,822.8,62.5,0.14,5833.744470379781,2895.582321090753,1334.901957593365,558.7614047246868,4789.245683413662,-0.9659258262878985,-0.2588190451068864,-0.18591160716432278,-0.9825664732330218,0.9525985130429719,0.3042302959080815,-0.32579555541456173,-0.9482821412699473
22.2,93.0,33.85,11.2,120.0,9.5,2.5,122.5,122.5,131.5,23.0,49.75,823.55,77.5,0.14,-287.67970436019823,2895.582321084866,1334.9019575882114,558.761404730715,4789.245683403201,-1.0,-9.797522763149508e-12,-0.22252093395545652,-0.9749279121820195,0.9528163352277617,0.3035474119855705,0.862311240157329,-0.9482821412699473
19.8,93.0,57.05,11.05,0.0,0.0,0.0,0.0,0.0,0.0,23.9,57.15,824.35,92.5,0.14,-1380.460981730721,2895.5823210843437,1334.9019575855175,558.761404732764,4789.245683400682,-0.9659258262892038,0.25881904510201514,-0.2588190451029505,-0.9659258262889532,0.9530336678774752,0.30286437210739425,-0.9843792971250844,-0.9482821412699473
19.0,93.0,88.95,10.9,0.0,0.0,0.0,0.0,0.0,0.0,24.4,59.5,824.85,107.5,0.14,-732.7204825150548,2895.582321084756,1334.9019575841764,558.7614047334762,4789.245683400178,-0.8660254037873393,0.4999999999949759,-0.294755174409119,-0.9555728057866913,0.9532505108804522,0.30218117662448285,0.6333308672314487,-0.9482821412699473
19.5,94.0,84.35,10.6,0.0,0.0,0.0,0.0,0.0,0.0,23.05,56.6,824.65,122.5,0.14,-1194.0352762228576,2895.5823210842686,1334.9019575844256,558.7614047335271,4789.245683399816,-0.7071067811943818,0.7071067811787134,-0.33027906195465423,-0.943883330308547,0.9534668641252835,0.30149782588784646,0.0221116877728314,-0.24525198546765434
19.25,95.0,57.6,10.15,0.0,0.0,0.0,0.0,0.0,0.0,21.65,55.65,824.7,137.5,0.14,-1929.5513201473514,2895.5823210839276,1334.9019575845912,558.761404733569,4789.245683399547,-0.5000000000015633,0.8660254037835361,-0.3653410243671225,-0.9308737486439187,0.9536827275008118,0.3008143202485749,-0.6669268310993051,0.683261714736121
19.05,98.0,70.7,9.6,0.0,0.0,0.0,0.0,0.0,0.0,20.9,54.2,824.8,152.5,0.14,-2110.150124359061,2895.5823210842022,1334.9019575839468,558.7614047338636,4789.24568339937,-0.25881904510936243,0.9659258262872351,-0.3998920243183372,-0.9165622558705887,0.9538981008961317,0.3001306600578376,0.991200816921926,-0.5733818719904229
18.35,107.0,65.65,9.2,0.0,0.0,0.0,0.0,0.0,0.0,21.0,55.25,824.8,166.5,0.14,-2895.5475162199,2895.58232108487,1334.901957583412,558.7614047339046,4789.245683399705,-1.2360866914744027e-11,1.0,-0.4338837391173719,-0.9009688679025089,0.9541129842005892,0.2994468456668834,0.004410625958475234,0.18478174456066745
17.8,-150.5,65.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65,56.55,824.6,175.5,0.14,3804.6061700010905,2895.582321084648,1334.9019575839845,558.7614047335708,4789.2456833998285,0.2588190450995391,0.9659258262898672,-0.4672686282740506,-0.8841153935040873,0.954327377303782,0.29876287742704044,-0.41613313140840114,0.29212439403368673
16.5,-102.5,37.3,9.65,0.0,0.0,0.0,0.0,0.0,0.0,20.0,63.9,824.1,162.5,0.14,1633.7890501689399,2895.5823210842277,1334.90195758305,558.7614047344348,4789.245683398753,0.49999999999275596,0.866025403788621,-0.49999999999896516,-0.8660254037850361,0.9545412800955771,0.2980787556896616,-0.7596781115193113,-0.9217454249067293
15.75,-96.5,9.55,10.4,0.0,0.0,0.0,0.0,0.0,0.0,21.25,70.4,824.0,147.5,0.14,812.8662629681639,2895.58232108463,1334.901957584191,558.7614047335107,4789.245683400045,0.7071067811871905,0.7071067811859045,-0.5320320765154466,-0.8467241992282151,0.9547546924660422,0.29739448080634123,0.15423655808285816,-0.7766764881502718
16.1,-95.0,7.85,10.2,0.0,0.0,0.0,0.0,0.0,0.0,20.9,68.05,823.8,132.5,0.14,729.6835669606226,2895.582321084794,1334.9019575843338,558.7614047333288,4789.245683400309,0.8660254037822545,0.5000000000037832,-0.563320058064824,-0.8262387743151753,0.9549676143055478,0.2967100531285899,0.5253348137263215,-0.683261714736121
15.7,-94.0,4.1,9.85,0.0,0.0,0.0,0.0,0.0,0.0,20.45,68.2,823.8,117.5,0.14,371.165962201776,2895.5823210854937,1334.901957584492,558.761404732895,4789.245683401175,0.9659258262865716,0.2588190451118384,-0.593820185572811,-0.8045977797671781,0.9551800455046995,0.29602547300805065,-0.9524175744665119,0.24525198546765434
14.55,-93.0,29.9,9.7,0.0,0.0,0.0,0.0,0.0,0.0,20.2,72.7,824.25,102.5,0.14,396.97590024990495,2895.5823210866647,1334.9019575844934,558.7614047323702,4789.245683402473,1.0,3.7229583797169435e-13,-0.6234898018590983,-0.7818314824677389,0.9553919859543553,0.2953407407964451,0.9217454249067293,0.9482821412699473
14.2,-93.0,34.65,9.8,16.5,0.0,0.0,16.5,16.5,16.5,20.1,75.0,824.95,87.5,0.14,1047.1413974669995,2895.5823210870885,1334.9019575854616,558.761404731548,4789.24568340365,0.9659258262905307,-0.2588190450970631,-0.6522874112767215,-0.7579717231466575,0.9556034355456249,0.29465585684557277,-0.44806014160260915,0.9482821412699473
17.25,-93.0,24.2,10.65,167.0,128.0,40.5,207.5,207.5,326.0,19.8,65.0,825.45,72.5,0.14,7464.984049806371,2895.582321085576,1334.901957585136,558.7614047325203,4789.2456834018685,0.8660254037899027,-0.49999999999053607,-0.6801727377705369,-0.7330518718301812,0.9558143941698705,0.29397082150731135,-0.2409736772881011,0.9482821412699473
21.65,-93.0,0.0,11.2,88.5,848.0,455.5,544.0,544.0,982.5,21.45,51.55,826.15,57.5,0.14,12750.0,2390.0,2340.0,300.0,5030.0,0.7071067811877171,-0.707106781185378,-0.7071067811871155,-0.7071067811859796,0.9560248617187063,0.2932856351336161,0.8141897215084345,0.9482821412699473
24.85,-93.0,0.0,11.1,97.5,932.0,686.5,784.0,783.0,1052.0,21.5,42.05,826.2,42.5,0.14,32160.0,720.0,2720.0,200.0,3640.0,0.5000000000060031,-0.8660254037809727,-0.7330518718287993,-0.6801727377720262,0.9562348380839989,0.2926002980765201,-0.996086503119594,0.9482821412699473
27.8,-94.0,0.0,10.3,104.0,973.0,862.0,966.0,965.5,1086.0,21.65,33.65,825.7,27.5,0.14,41050.0,2070.0,2800.0,220.0,5090.0,0.2588190451143144,-0.9659258262859082,-0.7579717231453322,-0.6522874112782615,0.9564443231578674,0.29191481068813363,0.6992400316550977,0.24525198546765434
29.35,-98.5,0.0,10.0,109.0,990.5,966.0,1074.5,1074.0,1100.5,22.35,30.05,824.8,12.5,0.14,9880.0,2540.0,2390.0,200.0,5130.0,2.9356399895662134e-12,-1.0,-0.7818314824687405,-0.6234898018578424,0.9566533168326832,0.2912291733206444,-0.06632189735120068,0.8959776404338033
27.5,137.0,0.0,10.0,112.5,988.5,986.5,1099.5,1098.5,1101.0,23.65,33.35,823.95,3.5,0.14,7260.0,3400.0,2680.0,330.0,6410.0,-0.25881904509458714,-0.9659258262911941,-0.8045977797659716,-0.5938201855744457,0.95686181900107,0.2905433863263171,-0.35078322768961984,-0.9425144545582509
24.95,96.0,12.0,11.15,355.5,587.5,559.5,915.0,914.0,950.0,25.15,42.05,823.25,17.5,0.14,6960.0,2680.0,2920.0,520.0,6120.0,-0.4999999999883161,-0.8660254037911843,-0.8262387743160802,-0.5633200580634968,0.9570698295559044,0.2898574500574932,-0.9756260054681576,0.9835877454343449
25.0,94.0,59.0,12.35,373.0,0.0,0.0,373.0,373.0,373.0,25.3,45.35,822.75,32.5,0.14,6070.0,2690.0,2270.0,220.0,5180.0,-0.7071067811835654,-0.7071067811895296,-0.8467241992290696,-0.5320320765140865,0.9572773483903152,0.28917136486659095,0.8838704235458307,-0.24525198546765434
24.5,93.0,33.3,11.8,432.5,51.5,35.5,467.0,467.0,491.0,25.3,45.05,822.35,47.5,0.14,3110.0,5850.0,2530.0,520.0,8900.0,-0.8660254037796911,-0.5000000000082231,-0.8660254037840203,-0.5000000000007246,0.9574843753977005,0.2884851311060508,-0.36730534913419133,-0.9482821412699473
23.95,92.0,6.1,12.25,136.0,615.5,288.0,424.0,424.0,818.0,25.0,48.0,822.1,62.5,0.14,11460.0,7180.0,2530.0,300.0,10010.0,-0.965925826289011,-0.25881904510273435,-0.8841153935048379,-0.46726862827263044,0.9576909104716618,0.2877987491285526,-0.32579555541456173,-0.7794660696158047
22.4,92.0,34.5,12.9,115.0,9.0,2.0,117.5,117.5,125.5,26.15,54.9,822.65,77.5,0.14,3310.0,6980.0,2630.0,300.0,9910.0,-1.0,-5.498984141160732e-12,-0.9009688679016273,-0.43388373911920236,0.9578969535061024,0.2871122192866891,0.862311240157329,-0.7794660696158047
19.55,93.0,49.4,12.9,0.0,0.0,0.0,0.0,0.0,0.0,25.65,65.3,823.4,92.5,0.14,0.0,9200.0,3000.0,470.0,12670.0,-0.9659258262918575,0.2588190450921111,-0.9165622558697762,-0.3998920243201994,0.9581025043951623,0.2864255419331837,-0.9843792971250844,-0.9482821412699473
18.35,93.0,80.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,24.0,69.3,823.7,107.5,0.14,0.0,13100.0,4070.0,870.0,18040.0,-0.8660254037851901,0.49999999999869854,-0.9308737486445056,-0.36534102436562726,0.9583075630332342,0.28573871742083523,0.6333308672314487,-0.9482821412699473
